mfcc,label
"[-456.7782897949219, 37.42881393432617, -12.117610931396484, 4.0265727043151855, -1.4264312982559204, -10.553396224975586, -12.058045387268066, -6.4267048835754395, -15.79164981842041, -11.055846214294434, -1.2294706106185913, -6.057077884674072, -8.528470993041992]",fearful
"[-445.0464172363281, 48.66789245605469, -16.501340866088867, -0.07783643156290054, -5.623176574707031, -8.577157020568848, -15.985107421875, -13.44639778137207, -12.25899600982666, -14.281312942504883, -0.2298453003168106, -7.07230281829834, -11.284832954406738]",fearful
"[-653.1182861328125, 74.7432861328125, 11.642478942871094, 23.484466552734375, 4.3477301597595215, -4.032078266143799, -0.910060703754425, -4.1251606941223145, -1.0205767154693604, 1.8125540018081665, 6.600828170776367, 1.761167049407959, -2.439300060272217]",disgust
"[-604.751953125, 59.676475524902344, 7.899750232696533, 18.58507537841797, 0.8889952301979065, -6.9088134765625, -2.1915910243988037, 0.432780921459198, 0.03827491030097008, 2.468735933303833, 6.956048011779785, 2.9428555965423584, -1.5760972499847412]",disgust
"[-651.6041870117188, 68.77762603759766, 14.13328742980957, 14.101428985595703, 3.454392910003662, -3.0876598358154297, 3.2853198051452637, -8.327942848205566, -4.265357494354248, 0.7089964747428894, 8.129375457763672, 2.337643623352051, -1.1995965242385864]",disgust
"[-628.0519409179688, 59.67509841918945, 12.327789306640625, 13.128222465515137, 1.5924242734909058, -1.8022282123565674, 0.8758707046508789, -7.686482906341553, -4.540135383605957, -0.18092451989650726, 3.5292811393737793, -0.4088398814201355, -1.7707936763763428]",disgust
"[-587.8477172851562, 79.35478973388672, 5.929632186889648, 20.85356903076172, -5.062282085418701, -11.472990989685059, -4.547994136810303, -7.521199703216553, -1.35421621799469, -5.879478931427002, -0.05994127690792084, 2.7844245433807373, -6.779708385467529]",disgust
"[-535.6433715820312, 62.60535430908203, 2.3504793643951416, 15.12607192993164, -3.7505340576171875, -12.781272888183594, -6.768652439117432, -6.101399898529053, -5.632044792175293, -6.927452564239502, -5.041812896728516, 0.706852912902832, -6.494762897491455]",disgust
"[-509.5587158203125, 72.74212646484375, 5.939300537109375, 6.470977306365967, -3.6782917976379395, -10.89666748046875, -14.31570053100586, -16.72852325439453, -9.576736450195312, -8.123688697814941, -5.703085422515869, -2.6054272651672363, -2.8960368633270264]",disgust
"[-526.1586303710938, 98.94538879394531, 12.082928657531738, 17.634788513183594, -11.253029823303223, -13.905479431152344, -6.136877059936523, -5.513944149017334, -1.743720293045044, -6.073720932006836, -9.471208572387695, 3.8526437282562256, -3.632575511932373]",disgust
"[-593.2152709960938, 68.26387023925781, 3.8391201496124268, 12.87009048461914, 3.50498104095459, -6.221395015716553, -5.719878673553467, -4.321677207946777, -5.408045291900635, -4.559719562530518, -0.7606399655342102, -3.5162830352783203, -3.830418586730957]",surprised
"[-576.6979370117188, 70.79769897460938, -4.69202184677124, 10.290172576904297, 1.8627253770828247, -13.599664688110352, -5.765762805938721, -5.589519023895264, -8.863968849182129, -6.657355308532715, -2.4223036766052246, -5.137144088745117, -3.267780065536499]",surprised
"[-620.0242919921875, 65.41494750976562, -8.687581062316895, 8.9045991897583, 3.9644646644592285, -12.375382423400879, -1.7013773918151855, -8.527655601501465, -10.939977645874023, -3.078296661376953, -3.071931838989258, -2.8800208568573, -1.227977991104126]",surprised
"[-573.6593627929688, 68.09532928466797, 2.349127769470215, 11.767484664916992, 2.8264100551605225, -5.401245594024658, -5.946261882781982, -10.605778694152832, -8.328227043151855, -4.446816444396973, -2.0668840408325195, -5.7155585289001465, -5.938873291015625]",surprised
"[-526.9981689453125, 51.33486557006836, 9.177580833435059, 12.580880165100098, -3.9851646423339844, -5.614570617675781, -5.204618453979492, -9.589815139770508, -6.220190525054932, -7.933902740478516, 0.057653047144412994, -5.644968509674072, -9.975749015808105]",surprised
"[-501.0995178222656, 66.65172576904297, 2.328235387802124, 6.046338081359863, -7.673264503479004, -8.615063667297363, -6.8593974113464355, -5.295124530792236, -10.18143367767334, -9.083935737609863, 2.6528332233428955, -7.084569454193115, -8.110182762145996]",surprised
"[-540.6552124023438, 53.90109634399414, -3.8712046146392822, 4.24271297454834, -3.7325360774993896, -8.069957733154297, -8.878204345703125, -10.070618629455566, -11.589415550231934, -7.209465503692627, 2.1400794982910156, -5.71487283706665, -5.676795482635498]",surprised
"[-561.3536987304688, 62.28997802734375, 3.3958261013031006, 5.891528129577637, -1.3028573989868164, -7.680492401123047, -4.674811363220215, -9.095939636230469, -11.438545227050781, -8.934709548950195, -0.9380944967269897, -7.105137348175049, -8.013843536376953]",surprised
"[-706.3297729492188, 60.14033126831055, -19.434261322021484, 9.09170913696289, -0.15336714684963226, -12.129916191101074, -10.871417999267578, -11.498451232910156, -8.886055946350098, -0.4521816074848175, -8.309464454650879, -4.318932056427002, -9.137136459350586]",neutral
"[-662.390625, 65.033203125, -21.447160720825195, 13.457070350646973, -0.22342757880687714, -15.759538650512695, -11.14687728881836, -11.444262504577637, -5.457213878631592, 2.0289952754974365, -6.787421226501465, -1.207220435142517, -8.397197723388672]",neutral
"[-671.7243041992188, 58.98317337036133, -12.88648509979248, 10.50609016418457, 0.3205455243587494, -10.389453887939453, -12.843040466308594, -11.062456130981445, -7.228070259094238, 1.6847854852676392, -7.8255791664123535, -1.570727825164795, -4.898366451263428]",neutral
"[-676.3142700195312, 62.10070037841797, -16.739856719970703, 9.09553337097168, -0.49851712584495544, -12.436240196228027, -13.584095001220703, -13.039472579956055, -7.471222400665283, 0.008557395078241825, -9.708540916442871, -3.0187647342681885, -6.8274030685424805]",neutral
"[-676.2528686523438, 54.015865325927734, -4.699483871459961, 10.527398109436035, 3.126230001449585, -12.533905982971191, -19.645565032958984, -9.871407508850098, -4.209234237670898, -1.7800538539886475, -8.054156303405762, -7.58576774597168, -9.310242652893066]",calm
"[-679.3138427734375, 58.278621673583984, -3.8992018699645996, 6.936189651489258, 2.24649977684021, -12.871620178222656, -20.0767765045166, -13.903839111328125, -5.512115001678467, -3.274693012237549, -7.631808757781982, -7.417293548583984, -9.903372764587402]",calm
"[-635.283935546875, 75.09737396240234, -7.5339202880859375, 4.614744186401367, 2.007659435272217, -11.022589683532715, -24.65645980834961, -16.07847023010254, -5.930298805236816, 3.473729372024536, -8.713412284851074, -7.294974327087402, -7.500057220458984]",calm
"[-630.9871215820312, 72.41099548339844, -4.899162292480469, -2.749244213104248, -1.0355907678604126, -16.18405532836914, -25.449188232421875, -12.453521728515625, -5.143612861633301, -1.7665010690689087, -12.788630485534668, -3.1093032360076904, -8.244749069213867]",calm
"[-648.3792114257812, 56.00421905517578, -6.070650577545166, 10.855718612670898, -2.3158411979675293, -16.161518096923828, -14.895864486694336, -9.406120300292969, -3.6288094520568848, -4.778355121612549, -5.542757511138916, -4.031744003295898, -9.528861045837402]",calm
"[-649.4871215820312, 58.931522369384766, -1.5851410627365112, 9.228351593017578, -3.361950159072876, -15.131240844726562, -13.865265846252441, -9.62125301361084, -5.1197333335876465, -4.709383487701416, -5.3546319007873535, -7.2555413246154785, -8.292381286621094]",calm
"[-652.1546630859375, 64.43240356445312, 5.4103851318359375, -2.0910065174102783, -5.105763912200928, -13.56783390045166, -19.4161434173584, -16.84988784790039, -8.966168403625488, -3.640050172805786, -10.905509948730469, -7.963142395019531, -11.447141647338867]",calm
"[-667.5836791992188, 68.89683532714844, 4.646075248718262, 1.9907193183898926, -7.9222412109375, -12.432923316955566, -13.62814712524414, -11.956854820251465, -13.50094985961914, -3.1572585105895996, -2.587043046951294, -8.39352035522461, -11.476153373718262]",calm
"[-583.9353637695312, 70.935302734375, -45.07110595703125, 15.835193634033203, -0.09272225946187973, -26.652544021606445, -18.323881149291992, -16.48872184753418, -6.087163925170898, 0.210366353392601, -16.380823135375977, -5.232662200927734, -4.398149490356445]",happy
"[-532.8212890625, 49.903621673583984, -60.208248138427734, 8.730684280395508, -3.787935972213745, -29.274282455444336, -18.611801147460938, -19.870786666870117, -12.945548057556152, 6.442875862121582, -20.346067428588867, -3.856593608856201, -6.635829925537109]",happy
"[-611.2701416015625, 51.914390563964844, -37.75556945800781, 8.258628845214844, -5.1153388023376465, -21.36402702331543, -16.023662567138672, -19.37464714050293, -7.586364269256592, 1.0177173614501953, -17.33754539489746, -3.20114803314209, -6.140361309051514]",happy
"[-592.4097290039062, 48.55552291870117, -31.893524169921875, 6.184257507324219, -0.9616808295249939, -21.416728973388672, -12.136229515075684, -17.290130615234375, -8.314207077026367, 2.8273720741271973, -12.531034469604492, -4.295400142669678, -4.533714771270752]",happy
"[-400.140869140625, 17.55228614807129, -60.948368072509766, -5.390624046325684, -4.749844551086426, -22.32207489013672, -28.18768310546875, -11.351715087890625, -18.035947799682617, 13.265835762023926, 0.34868162870407104, 17.1558895111084, 21.93398094177246]",happy
"[-424.0747985839844, 15.630322456359863, -57.98664855957031, -6.795668601989746, -9.08043384552002, -21.462554931640625, -21.13738250732422, -13.034547805786133, -20.509403228759766, 3.4286904335021973, -12.73315143585205, 4.999973773956299, 17.839712142944336]",happy
"[-421.43902587890625, 12.218252182006836, -58.77622604370117, -7.560284614562988, -9.301986694335938, -27.608089447021484, -20.579587936401367, -17.206974029541016, -14.861434936523438, 3.0351104736328125, -12.588216781616211, 8.3353271484375, 17.316051483154297]",happy
"[-420.08685302734375, 25.06339454650879, -53.833961486816406, -9.290799140930176, -6.74367094039917, -29.793378829956055, -19.570507049560547, -15.64165210723877, -12.620737075805664, 2.672319173812866, -12.902961730957031, 7.727277755737305, 13.97652816772461]",happy
"[-716.1458129882812, 61.61691665649414, -2.986178398132324, 11.513777732849121, 3.891085386276245, -6.311952590942383, -14.163809776306152, -9.603697776794434, -4.687795162200928, 0.509120523929596, -4.22196102142334, -3.6930081844329834, -4.972900390625]",sad
"[-694.061767578125, 65.9300765991211, -11.013687133789062, 14.514137268066406, 4.584742546081543, -12.704419136047363, -15.508051872253418, -11.985724449157715, -5.411336421966553, -0.4627669155597687, -9.00375747680664, -6.089532852172852, -3.650146961212158]",sad
"[-685.5939331054688, 58.02540969848633, -4.981170654296875, 1.3142672777175903, -1.5667166709899902, -12.401313781738281, -14.706233978271484, -16.002111434936523, -8.114614486694336, -2.4015955924987793, -8.17101764678955, -3.8766002655029297, -6.385032653808594]",sad
"[-712.4862060546875, 61.545169830322266, -3.8656601905822754, 1.7540433406829834, 0.9088372588157654, -11.522642135620117, -16.388227462768555, -14.119747161865234, -7.850468158721924, -1.5822371244430542, -8.141173362731934, -4.113889694213867, -6.561276435852051]",sad
"[-429.1781311035156, 19.874422073364258, -54.15647506713867, 5.485235691070557, -3.711801528930664, -29.098407745361328, -5.32096529006958, -18.65155029296875, -12.342257499694824, 8.99730396270752, -16.682086944580078, 3.2967424392700195, 7.534092426300049]",sad
"[-634.6600952148438, 42.047000885009766, -22.39246368408203, 2.822299003601074, -8.649828910827637, -22.569782257080078, -13.588700294494629, -19.604642868041992, -9.577629089355469, 4.937890529632568, -9.161272048950195, -1.0002249479293823, -1.014306902885437]",sad
"[-406.5838928222656, 34.88722229003906, -30.843278884887695, -3.5089659690856934, -12.661346435546875, -25.015117645263672, -9.095779418945312, -19.171457290649414, -11.210400581359863, -0.08035700768232346, -19.47760581970215, -7.359430313110352, 3.9390156269073486]",sad
"[-493.4152526855469, 36.26820373535156, -42.516475677490234, 1.874902606010437, -9.532278060913086, -34.663936614990234, -19.6861629486084, -25.948701858520508, -14.857104301452637, 9.536666870117188, -21.090246200561523, -1.3529855012893677, -2.7753243446350098]",sad
"[-575.2271728515625, 50.50074005126953, -23.563337326049805, 9.577180862426758, -4.976475715637207, -14.427736282348633, -11.69931411743164, -12.788004875183105, -7.338657855987549, -0.3307628929615021, -9.425299644470215, -4.8397111892700195, -4.0340142250061035]",angry
"[-548.1610107421875, 63.790504455566406, -16.404394149780273, 17.346881866455078, -3.621762752532959, -14.097576141357422, -10.781742095947266, -13.800662994384766, -8.884478569030762, 2.049750328063965, -5.994410037994385, -2.8541853427886963, -6.6232523918151855]",angry
"[-502.61285400390625, 56.381832122802734, -28.529232025146484, 2.1983723640441895, -11.657724380493164, -26.352453231811523, -13.788396835327148, -20.807655334472656, -11.686605453491211, 0.6953146457672119, -11.646544456481934, -5.291848659515381, -9.48496150970459]",angry
"[-498.5145568847656, 42.163143157958984, -18.975074768066406, 2.4004158973693848, -8.649444580078125, -19.222875595092773, -10.792872428894043, -12.81925106048584, -12.384093284606934, 1.1116727590560913, -8.388285636901855, -4.9190993309021, -6.60520601272583]",angry
"[-287.2328796386719, 31.437833786010742, -59.200862884521484, -13.494420051574707, -17.856979370117188, -26.83084487915039, -11.792943954467773, -17.322738647460938, -11.436540603637695, 6.373793601989746, -1.6572462320327759, 14.064387321472168, 13.966880798339844]",angry
"[-285.2433166503906, 29.088695526123047, -57.577327728271484, -10.073125839233398, -16.920080184936523, -25.189367294311523, -11.681595802307129, -13.950974464416504, -12.010492324829102, 2.0583016872406006, -1.9138202667236328, 12.807534217834473, 13.303426742553711]",angry
"[-287.9990234375, 27.925708770751953, -50.51020050048828, -16.089033126831055, -18.669031143188477, -31.581069946289062, -8.573648452758789, -18.73292350769043, -15.812259674072266, 1.7789866924285889, -15.124567031860352, -1.8654268980026245, 2.810206890106201]",angry
"[-307.7972106933594, 25.28756332397461, -52.18674087524414, -8.69282054901123, -17.964618682861328, -27.592390060424805, -5.018074035644531, -19.10699462890625, -17.042373657226562, -1.202323317527771, -15.1618070602417, -0.48435601592063904, 10.565677642822266]",angry
"[-648.848388671875, 52.765968322753906, -8.4181547164917, 0.8123868703842163, 2.087115526199341, -9.855151176452637, -10.548690795898438, -11.066402435302734, -6.450761318206787, -2.2922537326812744, -9.322488784790039, -4.963634490966797, -8.279473304748535]",fearful
"[-629.1028442382812, 58.114356994628906, -20.2146053314209, 6.583481788635254, 2.701631546020508, -12.330252647399902, -11.143166542053223, -15.743269920349121, -4.66489839553833, 1.442509651184082, -9.982945442199707, -6.872629165649414, -3.1016733646392822]",fearful
